file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\parser\JsonParallel.java,com.github.catvod.parser.JsonParallel,class,3,4,1,3,11,1,0,14,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6,70,2,3,2,4,0,1,4,11,0,10,7,1,0,0,33,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\XPathBde4.java,com.github.catvod.spider.XPathBde4$Anonymous2,anonymous,1,1,0,1,3,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Jumi.java,com.github.catvod.spider.Jumi,class,10,11,1,10,64,2,0,58,0,0.7142858,0.61904764,0.71428573,7,0,6,0,1,0,7,0,0,0,8,2,0,2,6,0,2,0,22,359,12,13,5,7,1,169,38,144,11,124,5,1,0,0,161,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\XPathBde4.java,com.github.catvod.spider.XPathBde4$Anonymous1,anonymous,4,4,0,4,4,1,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,1,0,2,0,0,0,0,1,0,0,0,12,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\utils\okhttp\SSLSocketFactoryCompat.java,com.github.catvod.utils.okhttp.SSLSocketFactoryCompat$Anonymous1,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Aidi.java,com.github.catvod.spider.Aidi,class,10,11,1,10,60,2,0,55,0,0.69642866,0.61904764,0.71428573,7,0,6,0,1,0,7,0,0,0,8,2,0,8,0,0,2,0,22,347,12,13,5,7,0,166,40,143,8,124,5,1,0,0,145,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Nekk.java,com.github.catvod.spider.Nekk$Anonymous2,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\crawler\SpiderReq.java,com.github.catvod.crawler.SpiderReq,class,7,8,1,7,21,1,0,24,65,0.6,0.21978022,0.23076923,15,15,14,1,0,0,14,0,0,0,2,2,0,2,0,0,1,0,15,135,19,0,0,6,0,1,3,3,0,3,1,5,0,0,40,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\utils\okhttp\OKCallBack.java,com.github.catvod.utils.okhttp.OKCallBack$OKCallBackDefault,innerclass,3,3,0,3,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1033,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Nekk.java,com.github.catvod.spider.Nekk$Anonymous1,anonymous,1,1,0,1,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,1,1,0,2,5,2,1,2,2,0,0,0,11,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\XPathEgg.java,com.github.catvod.spider.XPathEgg,class,6,6,0,6,9,3,0,20,4,0.5,0.16666667,0.16666667,4,0,1,0,3,0,4,0,0,0,1,0,0,0,0,1,0,0,7,88,4,0,0,3,1,30,2,17,3,11,2,2,0,0,51,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Ysgc.java,com.github.catvod.spider.Ysgc,class,8,9,1,8,53,2,0,42,14,0.7037037,0.39285713,0.53571427,9,0,7,1,1,0,8,0,0,0,3,2,0,2,1,0,2,0,22,346,19,10,3,10,0,186,21,100,12,94,6,1,0,0,100,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\PushAgent.java,com.github.catvod.spider.PushAgent,class,4,4,0,4,11,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,86,8,0,0,2,0,64,4,13,3,13,2,0,0,0,23,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\crawler\SpiderReqResult.java,com.github.catvod.crawler.SpiderReqResult,class,1,8,7,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,1,3,0,0,0,0,0,0,9,0,0,0,0,0,1,0,3,0,3,0,0,0,0,6,1,0
